variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	lockin4 x	lockin4 y	lockin4 r	lockin4 phi	smu1 meas	


0.15	0			0.00121833	-0.000704292	0.00140715	-30.024	0.010562	0.000132562	0.010563	0.726	0.0716023	-0.0100899	0.0723081	-8.016	0.0624011	-0.0110932	0.0633779	-10.074	-1.857036e-11
0.145	1			0.000989921	-0.000661854	0.00119067	-33.75	0.0106555	0.000110627	0.0106564	0.6	0.0719075	-0.0101052	0.0726132	-7.998	0.0623744	-0.0110474	0.0633473	-10.044	-1.513608e-11
0.14	2			0.000808243	-0.000629906	0.00102425	-37.92	0.0107918	9.05995e-05	0.0107928	0.48	0.072186	-0.0101281	0.0728917	-7.986	0.0623438	-0.0110131	0.0633092	-10.02	-2.217223e-11
0.135	3			0.000859741	-0.000645641	0.0010748	-36.9	0.0109311	6.77113e-05	0.0109311	0.36	0.0724339	-0.0101548	0.0731435	-7.98	0.0624774	-0.0110322	0.0634465	-10.008	-2.347052e-11
0.13	4			0.00111056	-0.00069857	0.00131179	-32.16	0.0110922	4.19619e-05	0.0110922	0.216	0.0727506	-0.0101967	0.0734639	-7.974	0.0628705	-0.011097	0.0638433	-10.008	-2.095763e-11
0.125	5			0.00146199	-0.000762943	0.00164891	-27.546	0.0111695	3.24252e-05	0.0111695	0.168	0.0730367	-0.0102349	0.07375	-7.974	0.063416	-0.0111886	0.0643964	-10.002	-2.179528e-11
0.12	6			0.00206186	-0.000869278	0.00223781	-22.848	0.0111161	4.38693e-05	0.0111161	0.228	0.0733914	-0.010273	0.0741086	-7.968	0.0643811	-0.0113373	0.0653691	-9.984	-2.481074e-11
0.115	7			0.00219251	-0.000882629	0.00236322	-21.93	0.010541	0.000145913	0.010542	0.792	0.0737004	-0.0102769	0.0744138	-7.938	0.0653996	-0.011467	0.0663953	-9.942	-1.46754e-11
0.11	8			0.00256301	-0.000940803	0.00272991	-20.154	0.00972563	0.000288965	0.00972944	1.704	0.0740247	-0.010273	0.0747342	-7.896	0.0668569	-0.0116616	0.0678678	-9.894	-2.196279e-11
0.105	9			0.00337173	-0.00105763	0.00353386	-17.412	0.00847346	0.000517849	0.00848871	3.504	0.0744939	-0.0102234	0.0751882	-7.812	0.0692754	-0.0119401	0.0702977	-9.78	-2.10414e-11
0.1	10			0.00280811	-0.000939373	0.00296117	-18.492	0.00736812	0.00069714	0.00740054	5.412	0.0746007	-0.0101395	0.0752873	-7.734	0.0701489	-0.011963	0.0711637	-9.678	-1.944989e-11
