variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


5.0	0			0.000358464	-0.000267269	0.000447037	-36.696	-0.0253679	0.002306	0.0254709	174.804	0.00138534	0.000424268	0.00144888	17.028	-2.058068e-11
4.995	1			0.000343086	-0.000263216	0.000432374	-37.488	-0.0253583	0.002306	0.0254613	174.804	0.00132764	0.000431539	0.00139607	18.006	-1.509419e-11
4.99	2			0.000343801	-0.000262143	0.000432255	-37.308	-0.0253469	0.00230791	0.0254499	174.798	0.00123215	0.000440361	0.00130857	19.668	-2.066447e-11
4.985	3			0.000382306	-0.000266554	0.000465872	-34.878	-0.0253412	0.002306	0.0254441	174.798	0.0011623	0.000443103	0.00124384	20.874	-1.894734e-11
4.98	4			0.000399591	-0.000268819	0.000481607	-33.918	-0.0253412	0.00230981	0.0254441	174.792	0.00112975	0.000448467	0.00121558	21.654	-1.710452e-11
4.975	5			0.000406267	-0.000270011	0.000487806	-33.6	-0.0253297	0.00230791	0.0254327	174.792	0.0010531	0.000454905	0.00114716	23.364	-2.175337e-11
4.97	6			0.000420572	-0.000272634	0.00050116	-32.946	-0.0253259	0.00230981	0.0254289	174.786	0.00101186	0.000460388	0.00111163	24.474	-2.183716e-11
4.965	7			0.000431539	-0.000272872	0.000510458	-32.304	-0.0253297	0.00231172	0.0254327	174.78	0.00101782	0.000460627	0.00111724	24.348	-2.070632e-11
4.96	8			0.000450613	-0.00027311	0.000526909	-31.212	-0.0253297	0.00231363	0.0254327	174.78	0.000980742	0.000463011	0.00108457	25.272	-1.890547e-11
4.955	9			0.00046015	-0.000275256	0.000536207	-30.882	-0.0253259	0.00231363	0.0254289	174.774	0.000946525	0.000468494	0.0010562	26.334	-1.99106e-11
4.95	10			0.000480535	-0.000275852	0.000554089	-29.844	-0.0253278	0.00231363	0.0254308	174.78	0.000934247	0.000468256	0.00104512	26.622	-2.288418e-11
4.945	11			0.000495557	-0.000278475	0.000568394	-29.328	-0.0253145	0.00231554	0.0254174	174.768	0.000840548	0.000476958	0.000966433	29.574	-2.443383e-11
4.94	12			0.000514749	-0.000278356	0.000585202	-28.392	-0.0253106	0.00231744	0.0254155	174.768	0.000782732	0.000483157	0.000919942	31.686	-2.229787e-11
4.935	13			0.000530604	-0.000278832	0.000599388	-27.714	-0.0253049	0.00231935	0.0254098	174.762	0.000744585	0.000485899	0.000889067	33.132	-2.284232e-11
4.93	14			0.000551824	-0.000279786	0.000618581	-26.88	-0.0252992	0.00232126	0.0254041	174.756	0.000673298	0.000491742	0.000833873	36.144	-2.007812e-11
4.925	15			0.00057793	-0.000282051	0.000643019	-26.004	-0.0252992	0.00232317	0.0254041	174.75	0.000628952	0.000497226	0.000801805	38.328	-1.894729e-11
4.92	16			0.000599269	-0.00028515	0.000663642	-25.44	-0.0252992	0.00232317	0.0254041	174.75	0.000603799	0.000497703	0.000782374	39.498	-1.756522e-11
4.915	17			0.000636581	-0.000288131	0.000698809	-24.348	-0.0252992	0.00232698	0.0254041	174.744	0.000564341	0.00050414	0.000756744	41.772	-1.915671e-11
4.91	18			0.000669483	-0.00028968	0.000729445	-23.388	-0.0252992	0.00232698	0.0254041	174.738	0.000525955	0.000510696	0.000733141	44.16	-2.171156e-11
4.905	19			0.000683907	-0.000291469	0.000743393	-23.076	-0.0252973	0.00232698	0.0254022	174.738	0.000495557	0.000513557	0.00071371	46.026	-2.204652e-11
4.9	20			0.000706915	-0.000292661	0.000765089	-22.488	-0.0252973	0.00232889	0.0254022	174.738	0.000450851	0.000516895	0.000685934	48.906	-2.204656e-11
4.895	21			0.000723366	-0.000293734	0.000780705	-22.098	-0.0252877	0.00232889	0.0253927	174.738	0.000394823	0.00052369	0.000655893	52.986	-2.137646e-11
4.89	22			0.000748042	-0.000296833	0.000804666	-21.636	-0.0252763	0.00233079	0.0253812	174.732	0.00036657	0.000527743	0.000642542	55.218	-1.752336e-11
4.885	23			0.000768546	-0.000299813	0.000824932	-21.312	-0.0252477	0.00234987	0.0253545	174.684	0.000358583	0.000546221	0.00065339	56.718	-2.347054e-11
4.88	24			0.00077856	-0.000301125	0.000834707	-21.138	-0.0252458	0.0023842	0.0253545	174.6	0.000346066	0.000575904	0.000671986	58.992	-2.187906e-11
4.875	25			0.000796918	-0.000303509	0.000852708	-20.844	-0.0252553	0.002409	0.0253679	174.546	0.000298979	0.000604633	0.000674609	63.684	-2.20466e-11
4.87	26			0.000811461	-0.000305654	0.000867132	-20.64	-0.0252591	0.00241472	0.0253717	174.54	0.000257256	0.000609998	0.000662092	67.128	-2.363803e-11
4.865	27			0.000827793	-0.000306727	0.000882868	-20.328	-0.025261	0.00241472	0.0253755	174.534	0.000234009	0.000615839	0.000658873	69.192	-2.070631e-11
4.86	28			0.000836615	-0.000308158	0.000891451	-20.214	-0.025261	0.00241663	0.0253755	174.534	0.000224472	0.000613574	0.00065339	69.9	-2.225599e-11
4.855	29			0.000847582	-0.000308754	0.00090206	-20.01	-0.025263	0.00241472	0.0253774	174.534	0.000222445	0.000613932	0.000652913	70.086	-2.67792e-11
4.85	30			0.000857595	-0.000309231	0.000911597	-19.818	-0.025261	0.00241281	0.0253755	174.54	0.000194312	0.000616077	0.000645999	72.492	-1.97012e-11
4.845	31			0.000866298	-0.000309588	0.000919942	-19.662	-0.0252591	0.002409	0.0253717	174.552	0.000203014	0.000612978	0.00064576	71.67	-2.062259e-11
4.84	32			0.0008719	-0.000309708	0.000925306	-19.548	-0.0252477	0.00240137	0.0253602	174.564	0.000193954	0.000611071	0.000641111	72.384	-2.062259e-11
4.835	33			0.000881318	-0.000311853	0.000934843	-19.488	-0.0252362	0.00238229	0.0253469	174.606	0.000182272	0.000595573	0.000622872	72.972	-2.321924e-11
4.83	34			0.000887875	-0.000314118	0.000941757	-19.482	-0.0252362	0.00235941	0.025345	174.654	0.00016451	0.000572804	0.000595931	73.974	-2.053884e-11
