variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


1.0	0			0.00103975	-0.000101328	0.00104476	-5.562	-0.00451663	0.000261309	0.00452235	176.682	0.00171686	-2.62262e-05	0.0017171	-0.87	-1.903113e-11
0.9975	1			0.000995882	-9.72752e-05	0.00100065	-5.568	-0.00444224	0.00025654	0.00444892	176.694	0.00164009	-2.02657e-05	0.00164033	-0.708	-1.551307e-11
0.995	2			0.00102497	-9.89442e-05	0.00102974	-5.508	-0.00441077	0.000254633	0.00441745	176.688	0.00160623	-1.97889e-05	0.00160623	-0.702	-2.179532e-11
0.9925	3			0.000941996	-9.3699e-05	0.000946764	-5.676	-0.00438693	0.000252726	0.00439361	176.694	0.0015843	-1.83583e-05	0.00158454	-0.666	-1.865416e-11
0.99	4			0.000918392	-9.08379e-05	0.000922922	-5.646	-0.00437453	0.000251772	0.00438026	176.7	0.00157023	-1.71663e-05	0.00157023	-0.618	-2.053884e-11
0.9875	5			0.000909571	-9.203e-05	0.000914101	-5.766	-0.00434116	0.000248911	0.00434688	176.712	0.00154258	-1.52589e-05	0.00154258	-0.564	-1.890547e-11
0.985	6			0.00100637	-9.82289e-05	0.00101114	-5.562	-0.00429824	0.000247004	0.00430492	176.706	0.00151826	-1.50204e-05	0.00151826	-0.564	-2.338683e-11
0.9825	7			0.000830654	-8.60696e-05	0.000835184	-5.91	-0.00424388	0.000243188	0.0042496	176.718	0.00150252	-1.50204e-05	0.00150252	-0.564	-1.706266e-11
0.98	8			0.000736002	-8.10628e-05	0.000740532	-6.276	-0.00421908	0.000241281	0.00422481	176.718	0.00148106	-1.28747e-05	0.00148106	-0.486	-2.208847e-11
0.9775	9			0.000559095	-7.03339e-05	0.000563387	-7.152	-0.00421622	0.000241281	0.00422195	176.712	0.00147224	-1.28747e-05	0.00147224	-0.492	-2.426633e-11
0.975	10			0.000720266	-7.98707e-05	0.000724558	-6.324	-0.00421622	0.000241281	0.00422195	176.712	0.00147343	-1.33515e-05	0.00147343	-0.516	-2.028753e-11
0.9725	11			0.000619415	-7.36718e-05	0.000623945	-6.78	-0.00421718	0.000240327	0.0042229	176.736	0.0014689	-1.28747e-05	0.0014689	-0.492	-1.823536e-11
0.97	12			0.000449302	-6.21085e-05	0.000453593	-7.854	-0.00421718	0.000241281	0.0042229	176.712	0.00146271	-1.16826e-05	0.00146271	-0.45	-2.133461e-11
0.9675	13			0.000358822	-5.69823e-05	0.000363352	-9.012	-0.00421718	0.000241281	0.0042229	176.712	0.00145174	-1.07289e-05	0.00145174	-0.414	-2.472703e-11
0.965	14			0.000314476	-5.49557e-05	0.000319244	-9.894	-0.00421622	0.000240327	0.00422195	176.73	0.0014062	-8.34471e-06	0.0014062	-0.336	-2.150215e-11
0.9625	15			0.000301125	-5.36444e-05	0.000305893	-10.08	-0.00421622	0.000236512	0.00422195	176.778	0.00136162	-7.39101e-06	0.00136162	-0.306	-1.898925e-11
