variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


0.0	0			2.52688e-05	-1.33366e-06	2.5306e-05	-3.018	-4.34651e-06	-2.88712e-07	4.35489e-06	-176.202	2.66881e-05	9.46227e-07	2.67104e-05	2.028	-1.810997e-11
0.0025	1			2.47956e-05	-7.48787e-07	2.48068e-05	-1.722	-1.74494e-05	8.39125e-07	1.74689e-05	177.246	2.52948e-05	8.86623e-07	2.53097e-05	2.004	-2.007841e-11
0.005	2			2.35589e-05	-1.29641e-06	2.35961e-05	-3.144	-3.07506e-05	6.29578e-07	3.07562e-05	178.824	2.3544e-05	6.33303e-07	2.35514e-05	1.542	-1.693725e-11
0.0075	3			2.31938e-05	-1.93344e-06	2.32757e-05	-4.764	-4.45901e-05	1.25357e-06	4.46069e-05	178.386	2.29777e-05	1.52738e-06	2.30299e-05	3.816	-2.141864e-11
0.01	4			2.22736e-05	-2.33205e-06	2.23928e-05	-5.97	-5.63303e-05	2.67477e-06	5.639e-05	177.282	2.29181e-05	1.52738e-06	2.29703e-05	3.828	-1.823559e-11
0.0125	5			2.1659e-05	-7.74864e-07	2.16701e-05	-2.046	-6.82776e-05	1.94462e-06	6.82999e-05	178.368	2.2553e-05	2.40655e-06	2.26797e-05	6.108	-1.647656e-11
0.015	6			2.14131e-05	-1.546e-06	2.1469e-05	-4.122	-8.06679e-05	2.55556e-06	8.07052e-05	178.188	2.22923e-05	2.27989e-06	2.2404e-05	5.838	-1.999462e-11
0.0175	7			2.17744e-05	-2.12343e-06	2.18787e-05	-5.568	-9.43993e-05	2.99515e-06	9.44366e-05	178.182	2.22476e-05	1.66149e-06	2.23072e-05	4.284	-1.752361e-11
0.02	8			2.14429e-05	-8.27018e-07	2.14615e-05	-2.196	-0.000103303	4.38097e-06	0.000103392	177.57	2.30373e-05	2.65242e-06	2.31863e-05	6.57	-2.460159e-11
0.0225	9			2.00645e-05	-1.94834e-06	2.01577e-05	-5.538	-0.000115894	4.23941e-06	0.000115961	177.906	2.33949e-05	2.21284e-06	2.34992e-05	5.406	-2.238193e-11
0.025	10			2.07723e-05	-2.28362e-06	2.08953e-05	-6.264	-0.0001276	5.61777e-06	0.000127719	177.48	2.41474e-05	2.57046e-06	2.4289e-05	6.084	-1.802619e-11
0.0275	11			2.113e-05	-2.55184e-06	2.12827e-05	-6.882	-0.0001399	6.0797e-06	0.000140027	177.51	2.38047e-05	1.83285e-06	2.38718e-05	4.404	-1.630899e-11
0.03	12			2.13572e-05	-1.40444e-06	2.14056e-05	-3.762	-0.000152596	7.18239e-06	0.00015276	177.306	2.5347e-05	1.87755e-06	2.5414e-05	4.242	-2.012032e-11
0.0325	13			2.00906e-05	-2.14951e-06	2.02024e-05	-6.096	-0.00016331	6.75771e-06	0.000163444	177.63	2.6405e-05	1.90736e-06	2.6472e-05	4.146	-1.731417e-11
0.035	14			2.05265e-05	-1.85148e-06	2.06121e-05	-5.148	-0.000176513	6.7428e-06	0.000176632	177.81	2.63752e-05	2.77163e-06	2.65242e-05	6.0	-1.848686e-11
0.0375	15			2.04445e-05	-2.41028e-06	2.05823e-05	-6.72	-0.000187517	8.2553e-06	0.000187666	177.474	2.7232e-05	2.11598e-06	2.73139e-05	4.452	-1.760735e-11
0.04	16			2.0329e-05	-2.52949e-06	2.04855e-05	-7.086	-0.000199796	8.49372e-06	0.000199945	177.558	2.92585e-05	3.46453e-06	2.94672e-05	6.756	-1.785865e-11
0.0425	17			2.01688e-05	-3.01005e-06	2.03924e-05	-8.49	-0.000212611	9.74542e-06	0.00021279	177.372	3.0093e-05	2.19794e-06	3.0175e-05	4.182	-1.940831e-11
0.045	18			2.0031e-05	-2.17931e-06	2.01465e-05	-6.198	-0.000222982	9.98384e-06	0.000223161	177.432	3.07264e-05	2.01167e-06	3.07935e-05	3.75	-2.234004e-11
