variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


0.0	0			2.28883e-05	-8.27018e-07	2.29032e-05	-2.052	-2.99794e-06	-1.01887e-06	3.16558e-06	-161.232	2.39239e-05	6.92908e-07	2.39388e-05	1.662	-1.614148e-11
0.0025	1			2.3544e-05	-8.41919e-07	2.35589e-05	-2.04	-1.7617e-05	7.06877e-07	1.76301e-05	177.702	2.32757e-05	1.43052e-06	2.33204e-05	3.522	-1.974339e-11
0.005	2			2.17186e-05	-9.16425e-07	2.17335e-05	-2.406	-3.03929e-05	1.10456e-06	3.04115e-05	177.918	2.27467e-05	1.50502e-06	2.27989e-05	3.792	-2.192122e-11
0.0075	3			2.14652e-05	-1.42307e-06	2.15099e-05	-3.786	-4.26176e-05	8.25155e-07	4.26231e-05	178.89	2.19421e-05	1.46777e-06	2.19868e-05	3.84	-2.242382e-11
0.01	4			2.13833e-05	-4.47037e-07	2.13907e-05	-1.176	-5.50451e-05	2.03402e-06	5.50786e-05	177.882	2.24934e-05	1.43052e-06	2.25456e-05	3.642	-2.12511e-11
0.0125	5			2.17111e-05	-8.27018e-07	2.17186e-05	-2.178	-6.67912e-05	2.1197e-06	6.6821e-05	178.182	2.18601e-05	2.12343e-06	2.19644e-05	5.556	-1.609965e-11
0.015	6			2.02657e-05	-1.19955e-06	2.03029e-05	-3.372	-7.8958e-05	2.71203e-06	7.90027e-05	178.032	2.28287e-05	1.99677e-06	2.29181e-05	5.004	-2.137676e-11
0.0175	7			2.17111e-05	-1.34111e-06	2.17484e-05	-3.528	-9.19332e-05	3.6061e-06	9.19965e-05	177.756	2.38345e-05	2.19049e-06	2.39388e-05	5.256	-1.643469e-11
0.02	8			2.23519e-05	-1.8552e-06	2.24338e-05	-4.74	-0.000102111	3.98609e-06	0.000102193	177.768	2.56003e-05	2.59282e-06	2.57344e-05	5.784	-2.158618e-11
0.0225	9			2.27989e-05	-1.29641e-06	2.28287e-05	-3.246	-0.000113011	4.95467e-06	0.000113115	177.486	2.70606e-05	1.81795e-06	2.71202e-05	3.846	-2.095795e-11
0.025	10			2.38718e-05	-1.99677e-06	2.39537e-05	-4.77	-0.000127749	4.91741e-06	0.000127838	177.792	2.79845e-05	2.65987e-06	2.81112e-05	5.43	-1.622529e-11
0.0275	11			2.44678e-05	-2.01167e-06	2.45498e-05	-4.686	-0.000139483	5.81893e-06	0.000139595	177.612	2.86252e-05	1.66149e-06	2.86774e-05	3.33	-2.053915e-11
0.03	12			2.5198e-05	-2.07128e-06	2.52799e-05	-4.686	-0.000148431	6.54164e-06	0.000148573	177.474	3.02569e-05	2.25009e-06	3.03389e-05	4.26	-1.593213e-11
0.0325	13			2.61442e-05	-3.80726e-06	2.64124e-05	-8.286	-0.000162334	7.2718e-06	0.000162483	177.438	3.1546e-05	2.02657e-06	3.1613e-05	3.684	-1.986899e-11
0.035	14			2.70085e-05	-2.43635e-06	2.71128e-05	-5.148	-0.00017357	7.62945e-06	0.000173726	177.48	3.46454e-05	1.96697e-06	3.4705e-05	3.258	-1.995282e-11
0.0375	15			2.76567e-05	-2.54811e-06	2.77759e-05	-5.262	-0.000186474	7.3612e-06	0.000186593	177.738	3.67167e-05	2.06383e-06	3.67763e-05	3.222	-2.238194e-11
0.04	16			2.84986e-05	-2.76418e-06	2.86327e-05	-5.532	-0.000197024	8.52352e-06	0.000197173	177.522	3.88997e-05	2.18303e-06	3.89593e-05	3.216	-2.007841e-11
0.0425	17			2.93927e-05	-2.37675e-06	2.94895e-05	-4.614	-0.000207872	8.58313e-06	0.000208021	177.63	4.12541e-05	1.54228e-06	4.12839e-05	2.148	-1.727238e-11
