variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


0.0	0			3.23134e-05	-7.89765e-07	3.23209e-05	-1.392	-6.5286e-06	-1.90922e-07	6.53046e-06	-178.332	3.29691e-05	2.98025e-07	3.29691e-05	0.522	-2.347057e-11
0.0025	1			3.10543e-05	-1.62423e-06	3.10915e-05	-2.988	-2.2296e-05	1.34484e-06	2.23351e-05	176.55	3.17174e-05	7.59963e-07	3.17248e-05	1.374	-1.986873e-11
0.005	2			2.96832e-05	-1.52738e-06	2.97205e-05	-2.934	-4.00676e-05	1.38023e-06	4.00899e-05	178.026	3.08233e-05	1.47522e-06	3.08531e-05	2.748	-2.171153e-11
0.0075	3			2.82304e-05	-1.15485e-06	2.82527e-05	-2.34	-5.56374e-05	2.24264e-06	5.56784e-05	177.69	3.03985e-05	1.34856e-06	3.04357e-05	2.55	-2.074829e-11
0.01	4			2.86178e-05	-1.33366e-06	2.86476e-05	-2.652	-7.04532e-05	2.65987e-06	7.04979e-05	177.834	2.90797e-05	1.2219e-06	2.91095e-05	2.412	-2.037135e-11
0.0125	5			2.6785e-05	-1.87755e-06	2.6852e-05	-3.996	-8.50228e-05	2.7232e-06	8.506e-05	178.164	2.81335e-05	1.43052e-06	2.81708e-05	2.916	-1.748148e-11
0.015	6			2.6472e-05	-1.08034e-06	2.64869e-05	-2.322	-9.81246e-05	4.35862e-06	9.82215e-05	177.456	2.74928e-05	2.08618e-06	2.75747e-05	4.356	-1.940804e-11
0.0175	7			2.67328e-05	-1.1325e-06	2.67626e-05	-2.412	-0.000112057	4.85036e-06	0.000112162	177.522	2.81261e-05	1.15485e-06	2.81559e-05	2.358	-1.924051e-11
0.02	8			2.6323e-05	-1.71364e-06	2.63752e-05	-3.726	-0.000127749	5.31229e-06	0.000127853	177.618	2.74555e-05	1.68384e-06	2.75077e-05	3.516	-1.991064e-11
0.0225	9			2.59803e-05	-2.69712e-06	2.61219e-05	-5.916	-0.00014037	6.30322e-06	0.000140504	177.426	2.81559e-05	2.25009e-06	2.82453e-05	4.572	-1.794216e-11
0.025	10			2.68222e-05	-2.66732e-06	2.69563e-05	-5.676	-0.000157387	6.96632e-06	0.000157529	177.462	2.77014e-05	2.10108e-06	2.77833e-05	4.35	-2.204659e-11
0.0275	11			2.61442e-05	-1.98187e-06	2.62187e-05	-4.332	-0.000169978	7.41336e-06	0.000170127	177.498	2.83496e-05	1.8403e-06	2.84092e-05	3.726	-2.405688e-11
