variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


1.0	0			0.000638608	-8.04667e-05	0.000643615	-7.176	-0.00460532	0.000261309	0.004612	176.754	0.00105668	1.07289e-05	0.00105668	0.588	-2.083201e-11
0.9975	1			0.00065482	-8.09436e-05	0.000659827	-7.038	-0.00460246	0.000263216	0.00460914	176.724	0.00104881	1.26362e-05	0.00104881	0.69	-2.284229e-11
0.995	2			0.000551943	-7.3791e-05	0.00055683	-7.608	-0.00460246	0.000261309	0.00460914	176.742	0.00104214	1.23978e-05	0.00104214	0.69	-2.066445e-11
0.9925	3			0.000573758	-7.58176e-05	0.000578765	-7.518	-0.00460246	0.000261309	0.00460914	176.742	0.00104142	1.21594e-05	0.00104142	0.672	-2.435009e-11
0.99	4			0.000521664	-7.25989e-05	0.00052667	-7.914	-0.00460246	0.000262262	0.00460818	176.73	0.00104976	1.07289e-05	0.00104976	0.594	-2.476888e-11
0.9875	5			0.000520591	-7.22413e-05	0.000525597	-7.884	-0.00460437	0.000262262	0.00461105	176.736	0.0010748	1.12057e-05	0.0010748	0.606	-1.90311e-11
0.985	6			0.000521306	-7.17645e-05	0.000526194	-7.836	-0.00460723	0.000262262	0.00461295	176.736	0.00112701	7.62945e-06	0.00112701	0.39	-2.091576e-11
0.9825	7			0.000514273	-7.12876e-05	0.00051916	-7.884	-0.00460723	0.000263216	0.00461295	176.718	0.00120855	3.09946e-06	0.00120855	0.156	-2.07901e-11
0.98	8			0.000550631	-7.23605e-05	0.0005554	-7.482	-0.00458911	0.000262262	0.00459579	176.724	0.00129915	-2.86104e-06	0.00129915	-0.12	-2.300991e-11
0.9775	9			0.000580195	-7.45063e-05	0.000584964	-7.314	-0.00453761	0.000260355	0.00454429	176.712	0.00136567	-7.15259e-06	0.00136567	-0.294	-2.242357e-11
0.975	10			0.000641469	-7.84402e-05	0.000646118	-6.96	-0.00442222	0.000254633	0.00442889	176.694	0.00140358	-8.34471e-06	0.00140358	-0.33	-2.108328e-11
0.9725	11			0.00064731	-7.92746e-05	0.000652198	-6.978	-0.00431064	0.000247957	0.00431731	176.706	0.00141574	-9.05996e-06	0.00141574	-0.354	-2.066448e-11
0.97	12			0.000716452	-8.29701e-05	0.00072122	-6.6	-0.00424197	0.000244142	0.00424865	176.7	0.00141502	-9.05996e-06	0.00141502	-0.366	-2.099953e-11
0.9675	13			0.000632886	-7.74865e-05	0.000637654	-6.978	-0.00422099	0.000243188	0.00422767	176.7	0.00140835	-9.05996e-06	0.00140835	-0.36	-2.074831e-11
0.965	14			0.000650648	-7.91554e-05	0.000655416	-6.93	-0.00421527	0.000241281	0.00422099	176.712	0.00139023	-7.39101e-06	0.00139023	-0.294	-2.049696e-11
0.9625	15			0.000783209	-8.71425e-05	0.000787977	-6.342	-0.00421527	0.00023842	0.00422099	176.748	0.00135995	-6.67575e-06	0.00135995	-0.276	-1.802592e-11
0.96	16			0.000670675	-7.85594e-05	0.000675324	-6.672	-0.00421527	0.000237466	0.00422099	176.766	0.00130106	-4.52998e-06	0.00130106	-0.198	-2.141837e-11
