variable x	variable x count			lockin1 x	lockin1 y	lockin1 r	lockin1 phi	lockin2 x	lockin2 y	lockin2 r	lockin2 phi	lockin3 x	lockin3 y	lockin3 r	lockin3 phi	smu1 meas	


5.0	0			0.000344517	-0.000275614	0.000441076	-38.646	-0.0255052	0.00232317	0.0256082	174.786	0.00196888	0.000383856	0.00200559	11.046	-2.20045e-11
4.995	1			0.000355484	-0.000273468	0.000448467	-37.56	-0.0255052	0.00232317	0.0256082	174.786	0.00191642	0.000391962	0.00195648	11.556	-2.246524e-11
4.99	2			0.000392796	-0.000277163	0.000480654	-35.196	-0.0255014	0.00232317	0.0256044	174.786	0.00185252	0.000396254	0.00189448	12.072	-2.34285e-11
4.985	3			0.000418069	-0.000277402	0.000501636	-33.552	-0.0254861	0.00232317	0.0255891	174.78	0.00171948	0.000408174	0.00176764	13.368	-2.091561e-11
4.98	4			0.000427486	-0.00027919	0.000510577	-33.144	-0.0254709	0.00232317	0.0255738	174.78	0.00160981	0.000413897	0.00166226	14.43	-1.965918e-11
4.975	5			0.000439288	-0.00028217	0.000522021	-32.706	-0.0254709	0.00232698	0.0255738	174.774	0.0016265	0.000418188	0.00167943	14.418	-1.898905e-11
4.97	6			0.00045109	-0.000279548	0.000530604	-31.782	-0.0254632	0.00232698	0.0255662	174.768	0.00158311	0.000417234	0.00163747	14.772	-1.949165e-11
4.965	7			0.000469448	-0.000277044	0.000545029	-30.54	-0.0254594	0.00232698	0.0255624	174.768	0.00151301	0.000426294	0.00157214	15.732	-1.743944e-11
4.96	8			0.000485303	-0.00027919	0.000559811	-29.904	-0.0254441	0.00232698	0.0255471	174.768	0.00140668	0.000435831	0.00147248	17.214	-2.41405e-11
4.955	9			0.000503901	-0.000281217	0.000576977	-29.16	-0.025448	0.00232698	0.025551	174.768	0.00139046	0.000438692	0.00145818	17.52	-1.697872e-11
4.95	10			0.000520233	-0.000279667	0.000590567	-28.254	-0.0254365	0.00232698	0.0255395	174.768	0.00134087	0.000442507	0.00141192	18.282	-2.510376e-11
4.945	11			0.000536684	-0.000281097	0.000605825	-27.636	-0.0254213	0.00233079	0.0255243	174.756	0.00122453	0.000450613	0.00130511	20.196	-1.924035e-11
4.94	12			0.000560287	-0.000283362	0.00062776	-26.82	-0.0254136	0.00233079	0.0255166	174.756	0.00118018	0.000454905	0.00126458	21.078	-2.430803e-11
4.935	13			0.000568632	-0.000285389	0.000636224	-26.646	-0.0253984	0.00233079	0.0255014	174.75	0.00108481	0.000464918	0.00118018	23.202	-2.334472e-11
4.93	14			0.000592474	-0.000290396	0.000659827	-26.112	-0.0253793	0.00233079	0.0254823	174.744	0.0009594	0.000475885	0.00107098	26.382	-2.028741e-11
4.925	15			0.000616912	-0.00029123	0.000682119	-25.266	-0.0253679	0.00233079	0.0254709	174.744	0.000870232	0.000484468	0.00099612	29.1	-2.099936e-11
4.92	16			0.000660662	-0.000295164	0.000723485	-24.066	-0.0253793	0.00233461	0.0254823	174.738	0.000868324	0.000484468	0.000994213	29.166	-2.196266e-11
4.915	17			0.000680331	-0.000294091	0.000741128	-23.37	-0.0253717	0.00233461	0.0254747	174.738	0.000781063	0.000491384	0.000922922	32.178	-2.078998e-11
4.91	18			0.000713233	-0.000295283	0.000771884	-22.488	-0.0253602	0.00233461	0.0254632	174.738	0.000713352	0.000500444	0.000871424	35.058	-2.171136e-11
4.905	19			0.000739578	-0.000299456	0.000797872	-22.038	-0.025364	0.00234224	0.025467	174.72	0.00069404	0.000502113	0.000856642	35.88	-2.229769e-11
4.9	20			0.000762586	-0.000299813	0.000819329	-21.456	-0.0253564	0.00233842	0.0254594	174.726	0.00063825	0.000508074	0.000815634	38.52	-2.016176e-11
4.895	21			0.000786666	-0.000300052	0.000841979	-20.874	-0.0253564	0.00233842	0.0254594	174.726	0.000601295	0.000513319	0.0007906	40.488	-2.514567e-11
4.89	22			0.000803951	-0.000300648	0.000858311	-20.496	-0.0253488	0.00233842	0.0254518	174.726	0.000536684	0.000518803	0.000746492	44.034	-1.496844e-11
4.885	23			0.00082219	-0.000304939	0.000876907	-20.346	-0.025345	0.00234224	0.025448	174.714	0.000495438	0.000520471	0.000718597	46.422	-2.468498e-11
4.88	24			0.000836376	-0.000304462	0.000890139	-19.998	-0.0253412	0.00234224	0.0254441	174.714	0.000468494	0.000525001	0.000703577	48.252	-1.861213e-11
